指數代碼,指數名稱,日期,價格指數值,報酬指數值,漲跌點數,漲跌百分比
IR0148,特選上櫃ESG成長報酬指數,2026/03/27,6875.63,7989.95,-116.56,-1.44%
IR0148,特選上櫃ESG成長報酬指數,2026/03/26,6975.93,8106.51,-91.74,-1.12%
IR0148,特選上櫃ESG成長報酬指數,2026/03/25,7054.88,8198.25,400.38,5.13%
IR0148,特選上櫃ESG成長報酬指數,2026/03/24,6710.34,7797.87,-241.06,-3%
IR0148,特選上櫃ESG成長報酬指數,2026/03/23,6917.78,8038.93,-328.27,-3.92%
IR0148,特選上櫃ESG成長報酬指數,2026/03/20,7200.26,8367.2,-76.86,-0.91%
IR0148,特選上櫃ESG成長報酬指數,2026/03/19,7266.4,8444.06,-131.69,-1.54%
IR0148,特選上櫃ESG成長報酬指數,2026/03/18,7379.73,8575.75,272.87,3.29%
IR0148,特選上櫃ESG成長報酬指數,2026/03/17,7144.91,8302.88,288.31,3.6%
IR0148,特選上櫃ESG成長報酬指數,2026/03/16,6896.81,8014.57,191.77,2.45%
IR0148,特選上櫃ESG成長報酬指數,2026/03/13,6731.79,7822.8,-8.4,-0.11%
IR0148,特選上櫃ESG成長報酬指數,2026/03/12,6739.01,7831.2,-148.28,-1.86%
IR0148,特選上櫃ESG成長報酬指數,2026/03/11,6866.62,7979.48,450.12,5.98%
IR0148,特選上櫃ESG成長報酬指數,2026/03/10,6479.27,7529.36,300.73,4.16%
IR0148,特選上櫃ESG成長報酬指數,2026/03/09,6220.48,7228.63,-529.35,-6.82%
IR0148,特選上櫃ESG成長報酬指數,2026/03/06,6676,7757.98,-37.87,-0.49%
IR0148,特選上櫃ESG成長報酬指數,2026/03/05,6708.6,7795.85,481.6,6.58%
IR0148,特選上櫃ESG成長報酬指數,2026/03/04,6294.17,7314.25,-353.15,-4.61%
IR0148,特選上櫃ESG成長報酬指數,2026/03/03,6598.06,7667.4,-427.79,-5.28%
IR0148,特選上櫃ESG成長報酬指數,2026/03/02,6966.19,8095.19,-88.65,-1.08%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/31,0,11125.91,-501.08,-4.31%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/30,0,11626.99,-269.66,-2.27%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/27,0,11896.65,-85.28,-0.71%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/26,0,11981.93,-25.22,-0.21%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/25,0,12007.15,489.74,4.25%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/24,0,11517.41,-123.78,-1.06%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/23,0,11641.19,-370.32,-3.08%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/20,0,12011.51,24.57,0.2%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/19,0,11986.94,-1.61,-0.01%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/18,0,11988.55,240.18,2.04%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/17,0,11748.37,264.38,2.3%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/16,0,11483.99,-107.01,-0.92%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/13,0,11591,-18.56,-0.16%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/12,0,11609.56,-19.27,-0.17%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/11,0,11628.83,549.25,4.96%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/10,0,11079.58,334.73,3.12%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/09,0,10744.85,-667.45,-5.85%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/06,0,11412.3,59.24,0.52%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/05,0,11353.06,486.76,4.48%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/04,0,10866.3,-594.55,-5.19%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/03,0,11460.85,-290.26,-2.47%
IR0151,特選臺灣核心戰略建設報酬指數,2026/03/02,0,11751.11,-21.8,-0.19%
IR0159,特選臺灣IC設計報酬指數,2026/03/31,4740.03,5768.86,-161.95,-2.73%
IR0159,特選臺灣IC設計報酬指數,2026/03/30,4873.11,5930.81,-147.55,-2.43%
IR0159,特選臺灣IC設計報酬指數,2026/03/27,4994.34,6078.36,15.89,0.26%
IR0159,特選臺灣IC設計報酬指數,2026/03/26,4983.3,6062.47,3.07,0.05%
IR0159,特選臺灣IC設計報酬指數,2026/03/25,4989.72,6059.4,147.22,2.49%
IR0159,特選臺灣IC設計報酬指數,2026/03/24,4868.49,5912.18,-50.3,-0.84%
IR0159,特選臺灣IC設計報酬指數,2026/03/23,4909.92,5962.48,-182.02,-2.96%
IR0159,特選臺灣IC設計報酬指數,2026/03/20,5059.8,6144.5,28.08,0.46%
IR0159,特選臺灣IC設計報酬指數,2026/03/19,5036.68,6116.42,-145.36,-2.32%
IR0159,特選臺灣IC設計報酬指數,2026/03/18,5156.37,6261.78,138.11,2.26%
IR0159,特選臺灣IC設計報酬指數,2026/03/17,5042.65,6123.67,127.66,2.13%
IR0159,特選臺灣IC設計報酬指數,2026/03/16,4937.52,5996.01,-68.03,-1.12%
IR0159,特選臺灣IC設計報酬指數,2026/03/13,4993.54,6064.04,-32.13,-0.53%
IR0159,特選臺灣IC設計報酬指數,2026/03/12,5020,6096.17,75.81,1.26%
IR0159,特選臺灣IC設計報酬指數,2026/03/11,4957.57,6020.36,201.28,3.46%
IR0159,特選臺灣IC設計報酬指數,2026/03/10,4791.83,5819.08,85.22,1.49%
IR0159,特選臺灣IC設計報酬指數,2026/03/09,4721.65,5733.86,-187.7,-3.17%
IR0159,特選臺灣IC設計報酬指數,2026/03/06,4876.22,5921.56,24.03,0.41%
IR0159,特選臺灣IC設計報酬指數,2026/03/05,4856.42,5897.53,235.4,4.16%
IR0159,特選臺灣IC設計報酬指數,2026/03/04,4662.58,5662.13,-239.1,-4.05%
IR0159,特選臺灣IC設計報酬指數,2026/03/03,4859.47,5901.23,-173.44,-2.86%
IR0159,特選臺灣IC設計報酬指數,2026/03/02,5002.3,6074.67,-80.82,-1.31%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/31,6034.06,7371.17,-247.26,-3.25%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/30,6236.47,7618.43,-218.44,-2.79%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/27,6415.28,7836.87,41.67,0.53%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/26,6381.17,7795.2,-5.24,-0.07%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/25,6393.44,7800.44,219.72,2.9%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/24,6213.35,7580.72,-152.8,-1.98%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/23,6338.59,7733.52,-229.33,-2.88%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/20,6526.56,7962.85,7.76,0.1%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/19,6520.2,7955.09,-181.64,-2.23%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/18,6669.07,8136.73,296.37,3.78%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/17,6426.16,7840.36,269.3,3.56%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/16,6205.44,7571.06,-68,-0.89%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/13,6261.17,7639.06,-59.9,-0.78%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/12,6310.27,7698.96,119.86,1.58%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/11,6212.03,7579.1,314.61,4.33%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/10,5954.16,7264.49,85.98,1.2%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/09,5883.69,7178.51,-236.53,-3.19%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/06,6077.55,7415.04,56.26,0.76%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/05,6031.44,7358.78,373.25,5.34%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/04,5725.52,6985.53,-344.55,-4.7%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/03,6007.92,7330.08,-210.12,-2.79%
IR0164,特選臺灣IC設計產業代表報酬指數,2026/03/02,6180.14,7540.2,-110.51,-1.44%
IR0165,特選臺灣綠能報酬指數,2026/03/31,7643.07,8763.3,-409.23,-4.46%
IR0165,特選臺灣綠能報酬指數,2026/03/30,7999.99,9172.53,-99.43,-1.07%
IR0165,特選臺灣綠能報酬指數,2026/03/27,8086.7,9271.96,-3.67,-0.04%
IR0165,特選臺灣綠能報酬指數,2026/03/26,8089.91,9275.63,-121.73,-1.3%
IR0165,特選臺灣綠能報酬指數,2026/03/25,8196.08,9397.36,409.49,4.56%
IR0165,特選臺灣綠能報酬指數,2026/03/24,7838.93,8987.87,-61.78,-0.68%
IR0165,特選臺灣綠能報酬指數,2026/03/23,7892.82,9049.65,-324.59,-3.46%
IR0165,特選臺灣綠能報酬指數,2026/03/20,8175.91,9374.24,121.98,1.32%
IR0165,特選臺灣綠能報酬指數,2026/03/19,8069.53,9252.26,-111.2,-1.19%
IR0165,特選臺灣綠能報酬指數,2026/03/18,8166.51,9363.46,54.55,0.59%
IR0165,特選臺灣綠能報酬指數,2026/03/17,8118.93,9308.91,276.88,3.07%
IR0165,特選臺灣綠能報酬指數,2026/03/16,7877.45,9032.03,20,0.22%
IR0165,特選臺灣綠能報酬指數,2026/03/13,7860.01,9012.03,-49.99,-0.55%
IR0165,特選臺灣綠能報酬指數,2026/03/12,7903.6,9062.02,-114.91,-1.25%
IR0165,特選臺灣綠能報酬指數,2026/03/11,8003.82,9176.93,384.38,4.37%
IR0165,特選臺灣綠能報酬指數,2026/03/10,7668.58,8792.55,199.74,2.32%
IR0165,特選臺灣綠能報酬指數,2026/03/09,7494.38,8592.81,-542.42,-5.94%
IR0165,特選臺灣綠能報酬指數,2026/03/06,7967.45,9135.23,32.04,0.35%
IR0165,特選臺灣綠能報酬指數,2026/03/05,7939.51,9103.19,369.94,4.24%
IR0165,特選臺灣綠能報酬指數,2026/03/04,7616.86,8733.25,-504.58,-5.46%
IR0165,特選臺灣綠能報酬指數,2026/03/03,8056.94,9237.83,-194.22,-2.06%
IR0165,特選臺灣綠能報酬指數,2026/03/02,8226.33,9432.05,-34.06,-0.36%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/31,9968.86,11808.24,-487.09,-3.96%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/30,10380.08,12295.33,-107.11,-0.86%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/27,10470.5,12402.44,-32.16,-0.26%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/26,10497.66,12434.6,-301.99,-2.37%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/25,10752.6,12736.59,548.88,4.5%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/24,10289.22,12187.71,-186.42,-1.51%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/23,10446.6,12374.13,-619.25,-4.77%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/20,10969.4,12993.38,-53.64,-0.41%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/19,11014.68,13047.02,-165.68,-1.25%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/18,11154.55,13212.7,329.24,2.56%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/17,10876.59,12883.46,146.33,1.15%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/16,10753.06,12737.13,429.98,3.49%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/13,10390.06,12307.15,53.01,0.43%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/12,10345.31,12254.14,-408.17,-3.22%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/11,10689.89,12662.31,613.79,5.09%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/10,10171.71,12048.52,660.66,5.8%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/09,9613.97,11387.86,-844.5,-6.9%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/06,10326.92,12232.36,-44.81,-0.36%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/05,10364.74,12277.17,623.14,5.35%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/04,9838.67,11654.03,-434.68,-3.6%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/03,10205.65,12088.71,-574.71,-4.54%
IR0173,特選上櫃ESG永續高股息報酬指數,2026/03/02,10690.83,12663.42,-97.66,-0.77%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/31,7618.66,8783.43,-53.94,-0.61%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/30,7665.45,8837.37,-120.96,-1.35%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/27,7770.37,8958.33,-25.19,-0.28%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/26,7792.21,8983.52,-29.87,-0.33%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/25,7818.13,9013.39,132.9,1.5%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/24,7702.85,8880.49,52.78,0.6%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/23,7657.07,8827.71,-148.55,-1.65%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/20,7785.92,8976.26,48.31,0.54%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/19,7744.02,8927.95,-149.1,-1.64%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/18,7873.34,9077.05,9.48,0.1%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/17,7865.12,9067.57,81.63,0.91%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/16,7794.32,8985.94,1.04,0.01%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/13,7793.41,8984.9,-34.34,-0.38%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/12,7823.2,9019.24,1.62,0.02%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/11,7821.8,9017.62,47.87,0.53%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/10,7780.27,8969.75,41.18,0.46%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/09,7744.55,8928.57,-151.52,-1.67%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/06,7875.98,9080.09,-49.1,-0.54%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/05,7918.57,9129.19,101.03,1.12%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/04,7830.94,9028.16,-424.2,-4.49%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/03,8198.88,9452.36,5.62,0.06%
IR0174,特選臺灣金融高股息存股報酬指數,2026/03/02,8194.01,9446.74,-195.45,-2.03%
IR0179,特選臺灣科技優息報酬指數,2026/03/31,9224.88,10831.72,-319.88,-2.87%
IR0179,特選臺灣科技優息報酬指數,2026/03/30,9497.3,11151.6,-255.92,-2.24%
IR0179,特選臺灣科技優息報酬指數,2026/03/27,9715.26,11407.52,25.34,0.22%
IR0179,特選臺灣科技優息報酬指數,2026/03/26,9702.27,11382.18,-112.27,-0.98%
IR0179,特選臺灣科技優息報酬指數,2026/03/25,9801.55,11494.45,328.45,2.94%
IR0179,特選臺灣科技優息報酬指數,2026/03/24,9526.96,11166,-58.3,-0.52%
IR0179,特選臺灣科技優息報酬指數,2026/03/23,9576.7,11224.3,-380.96,-3.28%
IR0179,特選臺灣科技優息報酬指數,2026/03/20,9901.73,11605.26,-36.59,-0.31%
IR0179,特選臺灣科技優息報酬指數,2026/03/19,9948.96,11641.85,-203.27,-1.72%
IR0179,特選臺灣科技優息報酬指數,2026/03/18,10136.71,11845.12,228.99,1.97%
IR0179,特選臺灣科技優息報酬指數,2026/03/17,9940.74,11616.13,203.44,1.78%
IR0179,特選臺灣科技優息報酬指數,2026/03/16,9767.29,11412.69,43.82,0.39%
IR0179,特選臺灣科技優息報酬指數,2026/03/13,9729.8,11368.87,-11.97,-0.11%
IR0179,特選臺灣科技優息報酬指數,2026/03/12,9740.04,11380.84,-97.44,-0.85%
IR0179,特選臺灣科技優息報酬指數,2026/03/11,9823.43,11478.28,380.18,3.43%
IR0179,特選臺灣科技優息報酬指數,2026/03/10,9498.06,11098.1,253.22,2.33%
IR0179,特選臺灣科技優息報酬指數,2026/03/09,9281.35,10844.88,-451.13,-3.99%
IR0179,特選臺灣科技優息報酬指數,2026/03/06,9667.44,11296.01,48.46,0.43%
IR0179,特選臺灣科技優息報酬指數,2026/03/05,9625.97,11247.55,446.02,4.13%
IR0179,特選臺灣科技優息報酬指數,2026/03/04,9244.25,10801.53,-380.38,-3.4%
IR0179,特選臺灣科技優息報酬指數,2026/03/03,9569.79,11181.91,-344.83,-2.99%
IR0179,特選臺灣科技優息報酬指數,2026/03/02,9864.91,11526.74,-202.08,-1.72%
IR0184,臺灣優選成長高股息報酬指數,2026/03/31,8433.17,9839.63,-261.13,-2.59%
IR0184,臺灣優選成長高股息報酬指數,2026/03/30,8656.97,10100.76,-150.71,-1.47%
IR0184,臺灣優選成長高股息報酬指數,2026/03/27,8786.13,10251.47,-45.82,-0.44%
IR0184,臺灣優選成長高股息報酬指數,2026/03/26,8825.41,10297.29,-125.05,-1.2%
IR0184,臺灣優選成長高股息報酬指數,2026/03/25,8938.02,10422.34,180.45,1.76%
IR0184,臺灣優選成長高股息報酬指數,2026/03/24,8784.99,10241.89,-39.25,-0.38%
IR0184,臺灣優選成長高股息報酬指數,2026/03/23,8818.66,10281.14,-375.4,-3.52%
IR0184,臺灣優選成長高股息報酬指數,2026/03/20,9140.65,10656.54,-12.05,-0.11%
IR0184,臺灣優選成長高股息報酬指數,2026/03/19,9153.6,10668.59,-179.27,-1.65%
IR0184,臺灣優選成長高股息報酬指數,2026/03/18,9307.42,10847.86,93.08,0.87%
IR0184,臺灣優選成長高股息報酬指數,2026/03/17,9227.56,10754.78,165.63,1.56%
IR0184,臺灣優選成長高股息報酬指數,2026/03/16,9085.45,10589.15,220.2,2.12%
IR0184,臺灣優選成長高股息報酬指數,2026/03/13,8896.52,10368.95,-25.34,-0.24%
IR0184,臺灣優選成長高股息報酬指數,2026/03/12,8918.26,10394.29,-126.74,-1.2%
IR0184,臺灣優選成長高股息報酬指數,2026/03/11,9027,10521.03,304.25,2.98%
IR0184,臺灣優選成長高股息報酬指數,2026/03/10,8765.95,10216.78,166.51,1.66%
IR0184,臺灣優選成長高股息報酬指數,2026/03/09,8623.09,10050.27,-381.14,-3.65%
IR0184,臺灣優選成長高股息報酬指數,2026/03/06,8950.1,10431.41,6.78,0.07%
IR0184,臺灣優選成長高股息報酬指數,2026/03/05,8944.29,10424.63,271.97,2.68%
IR0184,臺灣優選成長高股息報酬指數,2026/03/04,8710.94,10152.66,-452.58,-4.27%
IR0184,臺灣優選成長高股息報酬指數,2026/03/03,9099.25,10605.24,-262.23,-2.41%
IR0184,臺灣優選成長高股息報酬指數,2026/03/02,9324.24,10867.47,-42.37,-0.39%
IR0194,臺灣創新科技50報酬指數,2026/03/31,13085.78,14428.72,-632.29,-4.2%
IR0194,臺灣創新科技50報酬指數,2026/03/30,13659.22,15061.01,-335.42,-2.18%
IR0194,臺灣創新科技50報酬指數,2026/03/27,13963.43,15396.43,-70,-0.45%
IR0194,臺灣創新科技50報酬指數,2026/03/26,14026.91,15466.43,-37.93,-0.24%
IR0194,臺灣創新科技50報酬指數,2026/03/25,14062.02,15504.36,639.73,4.3%
IR0194,臺灣創新科技50報酬指數,2026/03/24,13481.81,14864.63,-101.61,-0.68%
IR0194,臺灣創新科技50報酬指數,2026/03/23,13573.97,14966.24,-526.6,-3.4%
IR0194,臺灣創新科技50報酬指數,2026/03/20,14051.58,15492.84,39.67,0.26%
IR0194,臺灣創新科技50報酬指數,2026/03/19,14015.72,15453.17,-225.3,-1.44%
IR0194,臺灣創新科技50報酬指數,2026/03/18,14220.06,15678.47,369.39,2.41%
IR0194,臺灣創新科技50報酬指數,2026/03/17,13885.03,15309.08,401.71,2.69%
IR0194,臺灣創新科技50報酬指數,2026/03/16,13533.45,14907.37,-83.76,-0.56%
IR0194,臺灣創新科技50報酬指數,2026/03/13,13609.5,14991.13,-87.67,-0.58%
IR0194,臺灣創新科技50報酬指數,2026/03/12,13689.09,15078.8,-173.75,-1.14%
IR0194,臺灣創新科技50報酬指數,2026/03/11,13846.82,15252.55,770.07,5.32%
IR0194,臺灣創新科技50報酬指數,2026/03/10,13147.73,14482.48,486.73,3.48%
IR0194,臺灣創新科技50報酬指數,2026/03/09,12705.85,13995.75,-861.41,-5.8%
IR0194,臺灣創新科技50報酬指數,2026/03/06,13487.87,14857.16,-26.82,-0.18%
IR0194,臺灣創新科技50報酬指數,2026/03/05,13512.22,14883.98,575.18,4.02%
IR0194,臺灣創新科技50報酬指數,2026/03/04,12990.05,14308.8,-805.25,-5.33%
IR0194,臺灣創新科技50報酬指數,2026/03/03,13721.09,15114.05,-456.73,-2.93%
IR0194,臺灣創新科技50報酬指數,2026/03/02,14135.72,15570.78,-160.25,-1.02%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/31,8709.3,9415.91,-501.07,-5.05%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/30,9172.77,9916.98,-134.49,-1.34%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/27,9297.16,10051.47,42.18,0.42%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/26,9258.15,10009.29,-317.83,-3.08%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/25,9558.37,10327.12,454.85,4.61%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/24,9137.38,9872.27,-251.85,-2.49%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/23,9370.48,10124.12,-503.52,-4.74%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/20,9836.51,10627.64,-285.47,-2.62%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/19,10133.14,10913.11,82.49,0.76%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/18,10056.55,10830.62,384.34,3.68%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/17,9699.68,10446.28,211.37,2.07%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/16,9503.41,10234.91,386.97,3.93%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/13,9144.1,9847.94,75.9,0.78%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/12,9073.63,9772.04,-234.36,-2.34%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/11,9291.24,10006.4,520.48,5.49%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/10,8807.96,9485.92,472.41,5.24%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/09,8369.31,9013.51,-544.55,-5.7%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/06,8874.94,9558.06,-30.3,-0.32%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/05,8903.08,9588.36,444.09,4.86%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/04,8490.72,9144.27,-481.35,-5%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/03,8937.67,9625.62,-505.7,-4.99%
IR0200,特選上櫃ESG龍頭報酬指數,2026/03/02,9407.23,10131.32,-40.66,-0.4%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/31,5931.37,6591,-214.88,-3.16%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/30,6124.74,6805.88,-144.48,-2.08%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/27,6254.76,6950.36,54.25,0.79%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/26,6205.95,6896.11,-31.12,-0.45%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/25,6238.36,6927.23,176.22,2.61%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/24,6088.13,6751.01,-55.41,-0.81%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/23,6138.1,6806.42,-209.87,-2.99%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/20,6327.36,7016.29,-50.43,-0.71%
IR0213,特選臺灣精英科技股息報酬指數,2026/03/19,6381.97,7066.72,-63.82,-0.9%
